subject_race,subject_sex,outcome,year,month,reason_for_stop,count
white,male,citation,2018,4,SUSPECT VE,1
white,male,citation,2018,4,TRAFFIC VI,178
white,male,citation,2018,5,CALL FOR S,3
white,male,citation,2018,5,SUSPECT PE,1
white,male,citation,2018,5,TRAFFIC VI,249
white,male,citation,2018,6,CALL FOR S,2
white,male,citation,2018,6,CRIMINAL V,2
white,male,citation,2018,6,SUSPECT VE,1
white,male,citation,2018,6,TRAFFIC VI,250
white,male,citation,2018,7,SUSPECT PE,1
white,male,citation,2018,7,TRAFFIC VI,109
white,male,warning,2011,5,CALL FOR S,13
white,male,warning,2011,5,CITIZEN CO,4
white,male,warning,2011,5,CRIMINAL V,11
white,male,warning,2011,5,FLAGGED DO,8
white,male,warning,2011,5,OTHER,10
white,male,warning,2011,5,SUSPECT PE,49
white,male,warning,2011,5,SUSPECT VE,8
white,male,warning,2011,5,TRAFFIC VI,143
white,male,warning,2011,6,CALL FOR S,21
white,male,warning,2011,6,CITIZEN CO,4
white,male,warning,2011,6,CRIMINAL V,24
white,male,warning,2011,6,FLAGGED DO,7
white,male,warning,2011,6,OTHER,13
white,male,warning,2011,6,SUSPECT PE,45
white,male,warning,2011,6,SUSPECT VE,7
white,male,warning,2011,6,TRAFFIC VI,258
white,male,warning,2011,7,CALL FOR S,14
white,male,warning,2011,7,CITIZEN CO,8
white,male,warning,2011,7,CRIMINAL V,7
white,male,warning,2011,7,FLAGGED DO,8
white,male,warning,2011,7,OTHER,15
white,male,warning,2011,7,PRESENT AT,1
white,male,warning,2011,7,SUSPECT PE,42
white,male,warning,2011,7,SUSPECT VE,6
white,male,warning,2011,7,TRAFFIC VI,212
white,male,warning,2011,8,CALL FOR S,18
white,male,warning,2011,8,CITIZEN CO,7
white,male,warning,2011,8,CRIMINAL V,7
white,male,warning,2011,8,FLAGGED DO,17
white,male,warning,2011,8,OTHER,8
white,male,warning,2011,8,PRESENT AT,1
white,male,warning,2011,8,SUSPECT PE,30
white,male,warning,2011,8,SUSPECT VE,6
white,male,warning,2011,8,TRAFFIC VI,303
white,male,warning,2011,9,CALL FOR S,16
white,male,warning,2011,9,CITIZEN CO,9
white,male,warning,2011,9,CRIMINAL V,9
white,male,warning,2011,9,FLAGGED DO,12
white,male,warning,2011,9,OTHER,5
white,male,warning,2011,9,PRESENT AT,1
white,male,warning,2011,9,SUSPECT PE,26
white,male,warning,2011,9,SUSPECT VE,7
white,male,warning,2011,9,TRAFFIC VI,234
white,male,warning,2011,10,CALL FOR S,14
white,male,warning,2011,10,CITIZEN CO,10
white,male,warning,2011,10,CRIMINAL V,18
white,male,warning,2011,10,FLAGGED DO,9
white,male,warning,2011,10,OTHER,8
white,male,warning,2011,10,SUSPECT PE,43
white,male,warning,2011,10,SUSPECT VE,13
white,male,warning,2011,10,TRAFFIC VI,258
white,male,warning,2011,11,CALL FOR S,18
white,male,warning,2011,11,CITIZEN CO,7
white,male,warning,2011,11,CRIMINAL V,13
white,male,warning,2011,11,FLAGGED DO,8
white,male,warning,2011,11,OTHER,8
white,male,warning,2011,11,SUSPECT PE,44
white,male,warning,2011,11,SUSPECT VE,2
white,male,warning,2011,11,TRAFFIC VI,255
white,male,warning,2011,12,CALL FOR S,14
white,male,warning,2011,12,CITIZEN CO,4
white,male,warning,2011,12,CRIMINAL V,12
white,male,warning,2011,12,FLAGGED DO,4
white,male,warning,2011,12,OTHER,1
white,male,warning,2011,12,SUSPECT PE,23
white,male,warning,2011,12,SUSPECT VE,5
white,male,warning,2011,12,TRAFFIC VI,236
white,male,warning,2012,1,CALL FOR S,16
white,male,warning,2012,1,CITIZEN CO,3
white,male,warning,2012,1,CRIMINAL V,12
white,male,warning,2012,1,FLAGGED DO,4
white,male,warning,2012,1,OTHER,6
white,male,warning,2012,1,SUSPECT PE,26
white,male,warning,2012,1,SUSPECT VE,6
white,male,warning,2012,1,TRAFFIC VI,276
white,male,warning,2012,2,CALL FOR S,9
white,male,warning,2012,2,CITIZEN CO,1
white,male,warning,2012,2,CRIMINAL V,10
white,male,warning,2012,2,FLAGGED DO,6
white,male,warning,2012,2,OTHER,1
white,male,warning,2012,2,SUSPECT PE,26
white,male,warning,2012,2,SUSPECT VE,5
white,male,warning,2012,2,TRAFFIC VI,244
white,male,warning,2012,3,CALL FOR S,24
white,male,warning,2012,3,CITIZEN CO,9
white,male,warning,2012,3,CRIMINAL V,24
white,male,warning,2012,3,FLAGGED DO,9
white,male,warning,2012,3,OTHER,19
white,male,warning,2012,3,SUSPECT PE,38
white,male,warning,2012,3,SUSPECT VE,5
white,male,warning,2012,3,TRAFFIC VI,310
white,male,warning,2012,4,CALL FOR S,30
white,male,warning,2012,4,CITIZEN CO,5
white,male,warning,2012,4,CRIMINAL V,23
white,male,warning,2012,4,FLAGGED DO,8
white,male,warning,2012,4,OTHER,7
white,male,warning,2012,4,SUSPECT PE,37
white,male,warning,2012,4,SUSPECT VE,3
white,male,warning,2012,4,TRAFFIC VI,216
white,male,warning,2012,5,CALL FOR S,27
white,male,warning,2012,5,CITIZEN CO,4
white,male,warning,2012,5,CRIMINAL V,7
white,male,warning,2012,5,FLAGGED DO,6
white,male,warning,2012,5,OTHER,5
white,male,warning,2012,5,SUSPECT PE,30
white,male,warning,2012,5,SUSPECT VE,2
white,male,warning,2012,5,TRAFFIC VI,214
white,male,warning,2012,6,CALL FOR S,23
white,male,warning,2012,6,CITIZEN CO,4
white,male,warning,2012,6,CRIMINAL V,12
white,male,warning,2012,6,FLAGGED DO,5
white,male,warning,2012,6,OTHER,7
white,male,warning,2012,6,SUSPECT PE,35
white,male,warning,2012,6,SUSPECT VE,2
white,male,warning,2012,6,TRAFFIC VI,233
white,male,warning,2012,7,CALL FOR S,11
white,male,warning,2012,7,CITIZEN CO,4
white,male,warning,2012,7,CRIMINAL V,11
white,male,warning,2012,7,FLAGGED DO,4
white,male,warning,2012,7,OTHER,4
white,male,warning,2012,7,SUSPECT PE,14
white,male,warning,2012,7,SUSPECT VE,3
white,male,warning,2012,7,TRAFFIC VI,151
white,male,warning,2012,8,CALL FOR S,10
white,male,warning,2012,8,CITIZEN CO,3
white,male,warning,2012,8,CRIMINAL V,12
white,male,warning,2012,8,FLAGGED DO,6
white,male,warning,2012,8,OTHER,7
white,male,warning,2012,8,SUSPECT PE,22
white,male,warning,2012,8,SUSPECT VE,3
white,male,warning,2012,8,TRAFFIC VI,210
white,male,warning,2012,9,CALL FOR S,7
white,male,warning,2012,9,CITIZEN CO,5
white,male,warning,2012,9,CRIMINAL V,10
white,male,warning,2012,9,FLAGGED DO,1
white,male,warning,2012,9,OTHER,5
white,male,warning,2012,9,SUSPECT PE,21
white,male,warning,2012,9,SUSPECT VE,1
white,male,warning,2012,9,TRAFFIC VI,123
white,male,warning,2012,10,CALL FOR S,9
white,male,warning,2012,10,CITIZEN CO,2
white,male,warning,2012,10,CRIMINAL V,9
white,male,warning,2012,10,FLAGGED DO,3
white,male,warning,2012,10,OTHER,4
white,male,warning,2012,10,SUSPECT PE,45
white,male,warning,2012,10,SUSPECT VE,4
white,male,warning,2012,10,TRAFFIC VI,177
white,male,warning,2012,11,CALL FOR S,10
white,male,warning,2012,11,CRIMINAL V,9
white,male,warning,2012,11,FLAGGED DO,2
white,male,warning,2012,11,OTHER,2
white,male,warning,2012,11,SUSPECT PE,27
white,male,warning,2012,11,SUSPECT VE,2
white,male,warning,2012,11,TRAFFIC VI,93
white,male,warning,2012,12,CALL FOR S,9
white,male,warning,2012,12,CITIZEN CO,9
white,male,warning,2012,12,CRIMINAL V,7
white,male,warning,2012,12,FLAGGED DO,1
white,male,warning,2012,12,OTHER,1
white,male,warning,2012,12,SUSPECT PE,34
white,male,warning,2012,12,SUSPECT VE,2
white,male,warning,2012,12,TRAFFIC VI,124
white,male,warning,2013,1,CALL FOR S,6
white,male,warning,2013,1,CITIZEN CO,1
white,male,warning,2013,1,CRIMINAL V,13
white,male,warning,2013,1,FLAGGED DO,3
white,male,warning,2013,1,OTHER,9
white,male,warning,2013,1,SUSPECT PE,24
white,male,warning,2013,1,SUSPECT VE,1
white,male,warning,2013,1,TRAFFIC VI,98
white,male,warning,2013,2,CALL FOR S,7
white,male,warning,2013,2,CRIMINAL V,3
white,male,warning,2013,2,OTHER,2
white,male,warning,2013,2,SUSPECT PE,14
white,male,warning,2013,2,SUSPECT VE,1
white,male,warning,2013,2,TRAFFIC VI,35
white,male,warning,2013,3,CALL FOR S,7
white,male,warning,2013,3,CRIMINAL V,6
white,male,warning,2013,3,FLAGGED DO,2
white,male,warning,2013,3,OTHER,4
white,male,warning,2013,3,SUSPECT PE,12
white,male,warning,2013,3,TRAFFIC VI,96
white,male,warning,2013,4,CALL FOR S,10
white,male,warning,2013,4,CRIMINAL V,10
white,male,warning,2013,4,OTHER,2
white,male,warning,2013,4,SUSPECT PE,23
white,male,warning,2013,4,TRAFFIC VI,83
white,male,warning,2013,5,CALL FOR S,2
white,male,warning,2013,5,CRIMINAL V,17
white,male,warning,2013,5,FLAGGED DO,1
white,male,warning,2013,5,OTHER,1
white,male,warning,2013,5,SUSPECT PE,13
white,male,warning,2013,5,SUSPECT VE,1
white,male,warning,2013,5,TRAFFIC VI,60
white,male,warning,2013,6,CALL FOR S,7
white,male,warning,2013,6,CITIZEN CO,3
white,male,warning,2013,6,CRIMINAL V,10
white,male,warning,2013,6,FLAGGED DO,1
white,male,warning,2013,6,OTHER,3
white,male,warning,2013,6,SUSPECT PE,14
white,male,warning,2013,6,SUSPECT VE,3
white,male,warning,2013,6,TRAFFIC VI,51
white,male,warning,2013,7,CALL FOR S,8
white,male,warning,2013,7,CITIZEN CO,3
white,male,warning,2013,7,CRIMINAL V,5
white,male,warning,2013,7,FLAGGED DO,2
white,male,warning,2013,7,OTHER,3
white,male,warning,2013,7,SUSPECT PE,7
white,male,warning,2013,7,TRAFFIC VI,69
white,male,warning,2013,8,CALL FOR S,9
white,male,warning,2013,8,CITIZEN CO,4
white,male,warning,2013,8,CRIMINAL V,12
white,male,warning,2013,8,FLAGGED DO,1
white,male,warning,2013,8,OTHER,2
white,male,warning,2013,8,SUSPECT PE,9
white,male,warning,2013,8,SUSPECT VE,1
white,male,warning,2013,8,TRAFFIC VI,97
white,male,warning,2013,9,CALL FOR S,8
white,male,warning,2013,9,CITIZEN CO,2
white,male,warning,2013,9,CRIMINAL V,6
white,male,warning,2013,9,FLAGGED DO,3
white,male,warning,2013,9,OTHER,5
white,male,warning,2013,9,SUSPECT PE,18
white,male,warning,2013,9,SUSPECT VE,2
white,male,warning,2013,9,TRAFFIC VI,79
white,male,warning,2013,10,CALL FOR S,19
white,male,warning,2013,10,CITIZEN CO,3
white,male,warning,2013,10,CRIMINAL V,3
white,male,warning,2013,10,FLAGGED DO,5
white,male,warning,2013,10,OTHER,3
white,male,warning,2013,10,SUSPECT PE,6
white,male,warning,2013,10,SUSPECT VE,1
white,male,warning,2013,10,TRAFFIC VI,99
white,male,warning,2013,11,CALL FOR S,5
white,male,warning,2013,11,CITIZEN CO,7
white,male,warning,2013,11,CRIMINAL V,13
white,male,warning,2013,11,FLAGGED DO,2
white,male,warning,2013,11,OTHER,3
white,male,warning,2013,11,SUSPECT PE,18
white,male,warning,2013,11,SUSPECT VE,1
white,male,warning,2013,11,TRAFFIC VI,117
white,male,warning,2013,12,CALL FOR S,10
white,male,warning,2013,12,CITIZEN CO,5
white,male,warning,2013,12,CRIMINAL V,4
white,male,warning,2013,12,FLAGGED DO,2
white,male,warning,2013,12,OTHER,1
white,male,warning,2013,12,SUSPECT PE,22
white,male,warning,2013,12,SUSPECT VE,2
white,male,warning,2013,12,TRAFFIC VI,147
white,male,warning,2014,1,CALL FOR S,10
white,male,warning,2014,1,CITIZEN CO,1
white,male,warning,2014,1,CRIMINAL V,6
white,male,warning,2014,1,FLAGGED DO,1
white,male,warning,2014,1,SUSPECT PE,13
white,male,warning,2014,1,SUSPECT VE,1
white,male,warning,2014,1,TRAFFIC VI,124
white,male,warning,2014,2,CALL FOR S,11
white,male,warning,2014,2,CITIZEN CO,1
white,male,warning,2014,2,CRIMINAL V,8
white,male,warning,2014,2,FLAGGED DO,1
white,male,warning,2014,2,OTHER,1
white,male,warning,2014,2,SUSPECT PE,9
white,male,warning,2014,2,SUSPECT VE,1
white,male,warning,2014,2,TRAFFIC VI,98
white,male,warning,2014,3,CALL FOR S,9
white,male,warning,2014,3,CITIZEN CO,4
white,male,warning,2014,3,CRIMINAL V,16
white,male,warning,2014,3,FLAGGED DO,5
white,male,warning,2014,3,OTHER,4
white,male,warning,2014,3,SUSPECT PE,11
white,male,warning,2014,3,SUSPECT VE,1
white,male,warning,2014,3,TRAFFIC VI,65
white,male,warning,2014,4,CALL FOR S,16
white,male,warning,2014,4,CITIZEN CO,7
white,male,warning,2014,4,CRIMINAL V,16
white,male,warning,2014,4,FLAGGED DO,5
white,male,warning,2014,4,OTHER,6
white,male,warning,2014,4,SUSPECT PE,17
white,male,warning,2014,4,SUSPECT VE,1
white,male,warning,2014,4,TRAFFIC VI,95
white,male,warning,2014,5,CALL FOR S,18
white,male,warning,2014,5,CITIZEN CO,3
white,male,warning,2014,5,CRIMINAL V,15
white,male,warning,2014,5,FLAGGED DO,5
white,male,warning,2014,5,OTHER,4
white,male,warning,2014,5,SUSPECT PE,18
white,male,warning,2014,5,SUSPECT VE,1
white,male,warning,2014,5,TRAFFIC VI,132
white,male,warning,2014,6,CALL FOR S,16
white,male,warning,2014,6,CITIZEN CO,5
white,male,warning,2014,6,CRIMINAL V,9
white,male,warning,2014,6,FLAGGED DO,3
white,male,warning,2014,6,OTHER,6
white,male,warning,2014,6,SUSPECT PE,35
white,male,warning,2014,6,SUSPECT VE,2
white,male,warning,2014,6,TRAFFIC VI,219
white,male,warning,2014,7,CALL FOR S,17
white,male,warning,2014,7,CITIZEN CO,1
white,male,warning,2014,7,CRIMINAL V,12
white,male,warning,2014,7,FLAGGED DO,9
white,male,warning,2014,7,OTHER,3
white,male,warning,2014,7,SUSPECT PE,36
white,male,warning,2014,7,SUSPECT VE,8
white,male,warning,2014,7,TRAFFIC VI,202
white,male,warning,2014,8,CALL FOR S,18
white,male,warning,2014,8,CITIZEN CO,5
white,male,warning,2014,8,CRIMINAL V,23
white,male,warning,2014,8,FLAGGED DO,3
white,male,warning,2014,8,OTHER,10
white,male,warning,2014,8,SUSPECT PE,25
white,male,warning,2014,8,SUSPECT VE,2
white,male,warning,2014,8,TRAFFIC VI,275
white,male,warning,2014,9,CALL FOR S,16
white,male,warning,2014,9,CITIZEN CO,1
white,male,warning,2014,9,CRIMINAL V,13
white,male,warning,2014,9,FLAGGED DO,7
white,male,warning,2014,9,OTHER,7
white,male,warning,2014,9,SUSPECT PE,42
white,male,warning,2014,9,SUSPECT VE,3
white,male,warning,2014,9,TRAFFIC VI,269
white,male,warning,2014,10,CALL FOR S,29
white,male,warning,2014,10,CITIZEN CO,10
white,male,warning,2014,10,CRIMINAL V,23
white,male,warning,2014,10,FLAGGED DO,9
white,male,warning,2014,10,OTHER,7
white,male,warning,2014,10,SUSPECT PE,45
white,male,warning,2014,10,SUSPECT VE,3
white,male,warning,2014,10,TRAFFIC VI,273
white,male,warning,2014,11,CALL FOR S,17
white,male,warning,2014,11,CITIZEN CO,6
white,male,warning,2014,11,CRIMINAL V,14
white,male,warning,2014,11,FLAGGED DO,10
white,male,warning,2014,11,OTHER,14
white,male,warning,2014,11,SUSPECT PE,29
white,male,warning,2014,11,TRAFFIC VI,252
white,male,warning,2014,12,CALL FOR S,27
white,male,warning,2014,12,CITIZEN CO,7
white,male,warning,2014,12,CRIMINAL V,7
white,male,warning,2014,12,FLAGGED DO,2
white,male,warning,2014,12,OTHER,8
white,male,warning,2014,12,SUSPECT PE,48
white,male,warning,2014,12,SUSPECT VE,1
white,male,warning,2014,12,TRAFFIC VI,250
white,male,warning,2015,1,CALL FOR S,34
white,male,warning,2015,1,CITIZEN CO,5
white,male,warning,2015,1,CRIMINAL V,25
white,male,warning,2015,1,FLAGGED DO,5
white,male,warning,2015,1,OTHER,11
white,male,warning,2015,1,SUSPECT PE,37
white,male,warning,2015,1,SUSPECT VE,1
white,male,warning,2015,1,TRAFFIC VI,335
white,male,warning,2015,2,CALL FOR S,36
white,male,warning,2015,2,CRIMINAL V,10
white,male,warning,2015,2,OTHER,8
white,male,warning,2015,2,SUSPECT PE,17
white,male,warning,2015,2,SUSPECT VE,3
white,male,warning,2015,2,TRAFFIC VI,182
white,male,warning,2015,3,CALL FOR S,40
white,male,warning,2015,3,CITIZEN CO,3
white,male,warning,2015,3,CRIMINAL V,15
white,male,warning,2015,3,FLAGGED DO,4
white,male,warning,2015,3,OTHER,21
white,male,warning,2015,3,SUSPECT PE,38
white,male,warning,2015,3,SUSPECT VE,2
white,male,warning,2015,3,TRAFFIC VI,237
white,male,warning,2015,4,CALL FOR S,27
white,male,warning,2015,4,CITIZEN CO,8
white,male,warning,2015,4,CRIMINAL V,11
white,male,warning,2015,4,FLAGGED DO,7
white,male,warning,2015,4,OTHER,12
white,male,warning,2015,4,SUSPECT PE,51
white,male,warning,2015,4,SUSPECT VE,2
white,male,warning,2015,4,TRAFFIC VI,287
white,male,warning,2015,5,CALL FOR S,36
white,male,warning,2015,5,CITIZEN CO,3
white,male,warning,2015,5,CRIMINAL V,11
white,male,warning,2015,5,FLAGGED DO,3
white,male,warning,2015,5,OTHER,21
white,male,warning,2015,5,SUSPECT PE,39
white,male,warning,2015,5,SUSPECT VE,1
white,male,warning,2015,5,TRAFFIC VI,227
white,male,warning,2015,6,CALL FOR S,35
white,male,warning,2015,6,CITIZEN CO,2
white,male,warning,2015,6,CRIMINAL V,10
white,male,warning,2015,6,FLAGGED DO,3
white,male,warning,2015,6,OTHER,11
white,male,warning,2015,6,SUSPECT PE,35
white,male,warning,2015,6,SUSPECT VE,1
white,male,warning,2015,6,TRAFFIC VI,253
white,male,warning,2015,7,CALL FOR S,28
white,male,warning,2015,7,CITIZEN CO,6
white,male,warning,2015,7,CRIMINAL V,10
white,male,warning,2015,7,FLAGGED DO,3
white,male,warning,2015,7,OTHER,25
white,male,warning,2015,7,SUSPECT PE,31
white,male,warning,2015,7,TRAFFIC VI,302
white,male,warning,2015,8,CALL FOR S,18
white,male,warning,2015,8,CITIZEN CO,15
white,male,warning,2015,8,CRIMINAL V,17
white,male,warning,2015,8,FLAGGED DO,5
white,male,warning,2015,8,OTHER,8
white,male,warning,2015,8,SUSPECT PE,25
white,male,warning,2015,8,TRAFFIC VI,310
white,male,warning,2015,9,CALL FOR S,17
white,male,warning,2015,9,CITIZEN CO,11
white,male,warning,2015,9,CRIMINAL V,30
white,male,warning,2015,9,FLAGGED DO,4
white,male,warning,2015,9,OTHER,9
white,male,warning,2015,9,SUSPECT PE,39
white,male,warning,2015,9,SUSPECT VE,2
white,male,warning,2015,9,TRAFFIC VI,287
white,male,warning,2015,10,CALL FOR S,27
white,male,warning,2015,10,CITIZEN CO,6
white,male,warning,2015,10,CRIMINAL V,24
white,male,warning,2015,10,FLAGGED DO,7
white,male,warning,2015,10,OTHER,6
white,male,warning,2015,10,SUSPECT PE,31
white,male,warning,2015,10,SUSPECT VE,3
white,male,warning,2015,10,TRAFFIC VI,246
white,male,warning,2015,11,CALL FOR S,37
white,male,warning,2015,11,CITIZEN CO,9
white,male,warning,2015,11,CRIMINAL V,17
white,male,warning,2015,11,FLAGGED DO,3
white,male,warning,2015,11,OTHER,9
white,male,warning,2015,11,SUSPECT PE,22
white,male,warning,2015,11,TRAFFIC VI,211
white,male,warning,2015,12,CALL FOR S,17
white,male,warning,2015,12,CITIZEN CO,6
white,male,warning,2015,12,CRIMINAL V,20
white,male,warning,2015,12,FLAGGED DO,4
white,male,warning,2015,12,OTHER,12
white,male,warning,2015,12,SUSPECT PE,18
white,male,warning,2015,12,TRAFFIC VI,216
white,male,warning,2016,1,CALL FOR S,13
white,male,warning,2016,1,CITIZEN CO,4
white,male,warning,2016,1,CRIMINAL V,14
white,male,warning,2016,1,FLAGGED DO,6
white,male,warning,2016,1,OTHER,5
white,male,warning,2016,1,SUSPECT PE,21
white,male,warning,2016,1,TRAFFIC VI,299
white,male,warning,2016,2,CALL FOR S,22
white,male,warning,2016,2,CITIZEN CO,3
white,male,warning,2016,2,CRIMINAL V,4
white,male,warning,2016,2,FLAGGED DO,2
white,male,warning,2016,2,OTHER,8
white,male,warning,2016,2,SUSPECT PE,11
white,male,warning,2016,2,SUSPECT VE,1
white,male,warning,2016,2,TRAFFIC VI,208
white,male,warning,2016,3,CALL FOR S,14
white,male,warning,2016,3,CITIZEN CO,5
white,male,warning,2016,3,CRIMINAL V,19
white,male,warning,2016,3,FLAGGED DO,2
white,male,warning,2016,3,OTHER,8
white,male,warning,2016,3,PRESENT AT,1
white,male,warning,2016,3,SUSPECT PE,24
white,male,warning,2016,3,SUSPECT VE,2
white,male,warning,2016,3,TRAFFIC VI,268
white,male,warning,2016,4,CALL FOR S,23
white,male,warning,2016,4,CITIZEN CO,7
white,male,warning,2016,4,CRIMINAL V,5
white,male,warning,2016,4,FLAGGED DO,3
white,male,warning,2016,4,OTHER,4
white,male,warning,2016,4,PRESENT AT,1
white,male,warning,2016,4,SUSPECT PE,18
white,male,warning,2016,4,TRAFFIC VI,218
white,male,warning,2016,5,CALL FOR S,13
white,male,warning,2016,5,CITIZEN CO,1
white,male,warning,2016,5,CRIMINAL V,10
white,male,warning,2016,5,FLAGGED DO,3
white,male,warning,2016,5,OTHER,3
white,male,warning,2016,5,SUSPECT PE,15
white,male,warning,2016,5,SUSPECT VE,3
white,male,warning,2016,5,TRAFFIC VI,216
white,male,warning,2016,6,CALL FOR S,15
white,male,warning,2016,6,CITIZEN CO,5
