dbn,csd,BoroughL,Borough,school,Year,Total Enrollment,Grade PK,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,num_female,perc_female,num_mal,perc_male,num_asian,perc_asian,num_black,perc_black,num_hisp,perc_hisp,num_other,perc_other,num_white,perc_white,num_swd,perc_swd,num_ell,perc_ell,num_poverty,perc_poverty,prop_white,prop_black,prop_hisp,prop_asian,prop_other,h_score,high_school,middle_school,elem_school,pre_sch,csd_total_white,csd_total_black,csd_total_hisp,csd_total_other,csd_total_asian,csd_enr_total,csd_prop_white,csd_prop_black,csd_prop_hisp,csd_prop_asian,csd_prop_other,csd_h_score,total_ever_homeless,total_num_students,perc_ever_homeless,sch_diversity
19K364,19,K,Brooklyn,I.S. 364 Gateway,2017-18,350,0,0,0,0,0,0,0,115,126,109,0,0,0,0,158,45.1,192,54.9,5,1.4,225,64.3,109,31.1,2,0.6,9,2.6,98,28,5,1.4,282,80.6,0.025714286,0.642857143,0.311428571,0.014285714,0.005714286,0.831681684,0,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K404,19,K,Brooklyn,Academy for Young Writers,2017-18,546,0,0,0,0,0,0,0,65,82,73,92,89,77,68,331,60.6,215,39.4,4,0.7,383,70.1,145,26.6,8,1.5,6,1.1,110,20.1,14,2.6,459,84.1,0.010989011,0.701465202,0.265567766,0.007326007,0.014652015,0.748305679,1,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,3
19K409,19,K,Brooklyn,East New York Family Academy,2017-18,496,0,0,0,0,0,0,0,74,75,71,125,71,53,27,246,49.6,250,50.4,16,3.2,312,62.9,155,31.3,9,1.8,4,0.8,110,22.2,19,3.8,432,87.1,0.008064516,0.629032258,0.3125,0.032258065,0.018145161,0.877484181,1,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K422,19,K,Brooklyn,Spring Creek Community School,2017-18,478,0,0,0,0,0,0,0,80,86,70,92,89,61,0,217,45.4,261,54.6,6,1.3,353,73.8,102,21.3,11,2.3,6,1.3,122,25.5,14,2.9,393,82.2,0.012552301,0.738493724,0.213389121,0.012552301,0.023012552,0.750178907,1,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,3
19K452,19,K,Brooklyn,Frederick Douglass Academy VIII Middle School,2017-18,336,0,0,0,0,0,0,0,116,119,101,0,0,0,0,182,54.2,154,45.8,19,5.7,239,71.1,69,20.5,2,0.6,7,2.1,61,18.2,7,2.1,290,86.3,0.020833333,0.711309524,0.205357143,0.056547619,0.005952381,0.84097978,0,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K502,19,K,Brooklyn,FDNY - Captain Vernon A. Richard High School for F,2017-18,333,0,0,0,0,0,0,0,0,0,0,107,87,66,73,81,24.3,252,75.7,2,0.6,239,71.8,79,23.7,10,3,3,0.9,85,25.5,12,3.6,278,83.5,0.009009009,0.717717718,0.237237237,0.006006006,0.03003003,0.757784678,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,3
19K504,19,K,Brooklyn,High School for Civil Rights,2017-18,264,0,0,0,0,0,0,0,0,0,0,53,72,66,73,107,40.5,157,59.5,2,0.8,192,72.7,63,23.9,5,1.9,2,0.8,70,26.5,23,8.7,218,82.6,0.007575758,0.727272727,0.238636364,0.007575758,0.018939394,0.722629492,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,3
19K507,19,K,Brooklyn,Performing Arts and Technology High School,2017-18,450,0,0,0,0,0,0,0,0,0,0,131,155,101,63,260,57.8,190,42.2,9,2,298,66.2,133,29.6,7,1.6,3,0.7,88,19.6,62,13.8,408,90.7,0.006666667,0.662222222,0.295555556,0.02,0.015555556,0.809597534,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K510,19,K,Brooklyn,World Academy for Total Community Health High Scho,2017-18,262,0,0,0,0,0,0,0,0,0,0,59,65,77,61,143,54.6,119,45.4,11,4.2,191,72.9,52,19.8,6,2.3,2,0.8,51,19.5,31,11.8,241,92,0.007633588,0.729007634,0.198473282,0.041984733,0.022900763,0.808181919,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K557,19,K,Brooklyn,Brooklyn Gardens Elementary School,2017-18,308,17,46,49,57,49,48,42,0,0,0,0,0,0,0,132,42.9,176,57.1,0,0,203,65.9,97,31.5,2,0.6,6,1.9,99,32.1,21,6.8,299,97.1,0.01948052,0.659090909,0.314935065,0,0.006493507,0.748071764,0,0,1,1,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,3
19K583,19,K,Brooklyn,Multicultural High School,2017-18,243,0,0,0,0,0,0,0,0,0,0,66,54,66,57,127,52.3,116,47.7,0,0,1,0.4,241,99.2,0,0,1,0.4,4,1.6,209,86,206,84.8,0.004115226,0.004115226,0.991769547,0,0,0.05,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,3
19K615,19,K,Brooklyn,Transit Tech Career and Technical Education High S,2017-18,713,0,0,0,0,0,0,0,0,0,0,188,212,126,187,114,16,599,84,22,3.1,434,60.9,220,30.9,20,2.8,17,2.4,157,22,36,5,540,75.7,0.023842917,0.608695652,0.3085554,0.03085554,0.028050491,0.961653097,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K618,19,K,Brooklyn,Academy of Innovative Technology,2017-18,403,0,0,0,0,0,0,0,0,0,0,119,105,97,82,68,16.9,335,83.1,21,5.2,167,41.4,193,47.9,13,3.2,9,2.2,91,22.6,41,10.2,345,85.6,0.022332506,0.41439206,0.478908189,0.052109181,0.032258065,1.067277735,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,1
19K639,19,K,Brooklyn,Brooklyn Lab School,2017-18,384,0,0,0,0,0,0,0,0,0,0,101,121,81,81,173,45.1,211,54.9,55,14.3,111,28.9,194,50.5,8,2.1,16,4.2,71,18.5,113,29.4,330,85.9,0.041666667,0.2890625,0.505208333,0.143229167,0.020833333,1.195114916,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,1
19K654,19,K,Brooklyn,Van Siclen Community Middle School,2017-18,297,0,0,0,0,0,0,0,102,106,89,0,0,0,0,133,44.8,164,55.2,5,1.7,210,70.7,66,22.2,4,1.3,12,4,104,35,35,11.8,281,94.6,0.04040404,0.707070707,0.222222222,0.016835017,0.013468014,0.835748835,0,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K659,19,K,Brooklyn,Cypress Hills Collegiate Preparatory School,2017-18,251,0,0,0,0,0,0,0,0,0,0,91,62,52,46,99,39.4,152,60.6,33,13.1,51,20.3,153,61,5,2,9,3.6,38,15.1,56,22.3,206,82.1,0.035856574,0.203187251,0.609561753,0.131474104,0.019920319,1.089647881,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,1
19K660,19,K,Brooklyn,W. H. Maxwell Career and Technical Education High,2017-18,407,0,0,0,0,0,0,0,0,0,0,103,111,93,100,273,67.1,134,32.9,10,2.5,272,66.8,114,28,6,1.5,5,1.2,127,31.2,37,9.1,360,88.5,0.012285012,0.668304668,0.28009828,0.024570025,0.014742015,0.833067774,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K661,19,K,Brooklyn,Vista Academy,2017-18,431,0,0,0,0,0,0,0,158,149,124,0,0,0,0,230,53.4,201,46.6,22,5.1,103,23.9,282,65.4,15,3.5,9,2.1,85,19.7,41,9.5,420,97.4,0.020881671,0.238979118,0.654292343,0.051044084,0.034802784,0.969139209,0,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K662,19,K,Brooklyn,Liberty Avenue Middle School,2017-18,466,0,0,0,0,0,0,0,158,156,152,0,0,0,0,203,43.6,263,56.4,22,4.7,92,19.7,332,71.2,12,2.6,8,1.7,102,21.9,82,17.6,448,96.1,0.017167382,0.197424893,0.712446352,0.0472103,0.025751073,0.870008156,0,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K663,19,K,Brooklyn,School of the Future Brooklyn,2017-18,201,0,0,0,0,0,0,0,78,61,62,0,0,0,0,97,48.3,104,51.7,3,1.5,132,65.7,61,30.3,2,1,3,1.5,52,25.9,21,10.4,186,92.5,0.014925373,0.656716418,0.303482587,0.014925373,0.009950249,0.809418701,0,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K677,19,K,Brooklyn,East New York Elementary School of Excellence,2017-18,536,35,80,76,90,75,99,81,0,0,0,0,0,0,0,258,48.1,278,51.9,22,4.1,260,48.5,233,43.5,13,2.4,8,1.5,103,19.2,101,18.8,475,88.6,0.014925373,0.485074627,0.434701493,0.041044776,0.024253731,0.997096863,0,0,1,1,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K678,19,K,Brooklyn,East New York Middle School of Excellence,2017-18,253,0,0,0,0,0,0,0,93,84,76,0,0,0,0,129,51,124,49,7,2.8,146,57.7,95,37.5,0,0,5,2,70,27.7,26,10.3,229,90.5,0.019762846,0.577075099,0.375494071,0.027667984,0,0.861873947,0,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,2
19K683,19,K,Brooklyn,"The School for Classics: An Academy of Thinkers, W",2017-18,287,0,0,0,0,0,0,0,0,0,0,50,80,75,82,164,57.1,123,42.9,34,11.8,139,48.4,95,33.1,6,2.1,13,4.5,62,21.6,63,22,251,87.5,0.045296167,0.484320558,0.331010453,0.118466899,0.020905923,1.19083644,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,1
19K760,19,K,Brooklyn,Highland Park Community School,2017-18,319,0,0,0,0,0,0,0,125,97,97,0,0,0,0,148,46.4,171,53.6,9,2.8,54,16.9,243,76.2,10,3.1,3,0.9,63,19.7,40,12.5,299,93.7,0.009404389,0.169278997,0.761755486,0.028213166,0.031347962,0.761066406,0,1,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,3
19K764,19,K,Brooklyn,The Urban Assembly School for Collaborative Health,2017-18,313,0,0,0,0,0,0,0,0,0,0,89,86,71,67,209,66.8,104,33.2,42,13.4,120,38.3,124,39.6,19,6.1,8,2.6,44,14.1,58,18.5,249,79.6,0.025559105,0.383386582,0.396166134,0.134185304,0.060702875,1.267685874,1,0,0,0,411,9334,9432,435,1680,21292,0.019303025,0.438380612,0.44298328,0.078902874,0.020430209,1.078269673,2358,12386,19,1
20K030,20,K,Brooklyn,P.S./I.S. 30 Mary White Ovington,2017-18,911,0,103,108,97,110,106,0,138,125,124,0,0,0,0,422,46.3,489,53.7,214,23.5,14,1.5,275,30.2,9,1,399,43.8,185,20.3,209,22.9,729,80,0.437980242,0.015367728,0.301866081,0.234906696,0.009879254,1.1732165,0,1,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K048,20,K,Brooklyn,P.S. 048 Mapleton,2017-18,593,18,99,98,92,79,92,115,0,0,0,0,0,0,0,298,50.3,295,49.7,261,44,6,1,172,29,9,1.5,145,24.5,114,19.2,176,29.7,431,72.7,0.244519393,0.010118044,0.29005059,0.440134907,0.015177066,1.174636478,0,0,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K062,20,K,Brooklyn,J.H.S. 062 Ditmas,2017-18,1204,0,0,0,0,0,0,0,379,434,391,0,0,0,0,583,48.4,621,51.6,393,32.6,238,19.8,399,33.1,10,0.8,164,13.6,222,18.4,259,21.5,1052,87.4,0.136212625,0.197674419,0.331395349,0.32641196,0.008305648,1.363249187,0,1,0,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K069,20,K,Brooklyn,P.S. 69 Vincent D. Grippo School,2017-18,785,0,139,128,110,134,138,136,0,0,0,0,0,0,0,387,49.3,398,50.7,723,92.1,2,0.3,27,3.4,1,0.1,32,4.1,82,10.4,410,52.2,762,97.1,0.040764331,0.002547771,0.034394905,0.921019108,0.001273885,0.345833646,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,3
20K102,20,K,Brooklyn,P.S. 102 The Bayview,2017-18,1432,0,264,239,226,255,226,222,0,0,0,0,0,0,0,711,49.7,721,50.3,219,15.3,14,1,380,26.5,37,2.6,782,54.6,254,17.7,236,16.5,937,65.4,0.546089386,0.009776536,0.265363129,0.152932961,0.025837989,1.109290366,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K104,20,K,Brooklyn,P.S./I.S. 104 The Fort Hamilton School,2017-18,1265,0,127,142,127,123,108,146,164,158,170,0,0,0,0,578,45.7,687,54.3,253,20,55,4.3,337,26.6,36,2.8,584,46.2,182,14.4,144,11.4,810,64,0.461660079,0.043478261,0.266403162,0.2,0.028458498,1.268718572,0,1,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K105,20,K,Brooklyn,P.S. 105 The Blythebourne,2017-18,1507,0,275,260,236,256,239,241,0,0,0,0,0,0,0,695,46.1,812,53.9,1381,91.6,4,0.3,75,5,0,0,47,3.1,95,6.3,697,46.3,1327,88.1,0.03118779,0.00265428,0.049767751,0.916390179,0,0.353230254,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,3
20K112,20,K,Brooklyn,P.S. 112 Lefferts Park,2017-18,681,20,130,120,124,94,92,101,0,0,0,0,0,0,0,303,44.5,378,55.5,269,39.5,1,0.1,224,32.9,4,0.6,183,26.9,122,17.9,163,23.9,477,70,0.268722467,0.001468429,0.328928047,0.395007342,0.005873715,1.125519399,0,0,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K127,20,K,Brooklyn,P.S. 127 Mckinley Park,2017-18,538,0,120,93,81,80,68,96,0,0,0,0,0,0,0,265,49.3,273,50.7,218,40.5,5,0.9,122,22.7,9,1.7,184,34.2,103,19.1,158,29.4,436,81,0.342007435,0.00929368,0.226765799,0.405204461,0.016728625,1.181388521,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K160,20,K,Brooklyn,P.S. 160 William T. Sampson,2017-18,1274,0,160,212,214,243,224,221,0,0,0,0,0,0,0,593,46.5,681,53.5,1108,87,8,0.6,105,8.2,4,0.3,49,3.8,152,11.9,818,64.2,1090,85.6,0.038461539,0.006279435,0.082417582,0.869701727,0.003139717,0.502372652,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,3
20K163,20,K,Brooklyn,P.S. 163 Bath Beach,2017-18,633,0,78,55,55,60,60,73,72,90,90,0,0,0,0,309,48.8,324,51.2,198,31.3,8,1.3,220,34.8,2,0.3,205,32.4,118,18.6,144,22.7,509,80.4,0.32385466,0.012638231,0.347551343,0.312796209,0.003159558,1.16940596,0,1,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K164,20,K,Brooklyn,P.S. 164 Caesar Rodney,2017-18,709,28,153,139,98,106,94,91,0,0,0,0,0,0,0,351,49.5,358,50.5,306,43.2,11,1.6,294,41.5,9,1.3,89,12.6,119,16.8,136,19.2,584,82.4,0.125528914,0.01551481,0.414668547,0.431593794,0.012693935,1.108241988,0,0,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K170,20,K,Brooklyn,Ralph A. Fabrizio School,2017-18,1035,0,178,180,152,166,167,192,0,0,0,0,0,0,0,476,46,559,54,577,55.7,5,0.5,176,17,10,1,267,25.8,158,15.3,343,33.1,943,91.1,0.257971015,0.004830918,0.170048309,0.557487923,0.009661836,1.047133901,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K176,20,K,Brooklyn,P.S. 176 Ovington,2017-18,1334,0,175,196,212,222,267,262,0,0,0,0,0,0,0,655,49.1,679,50.9,891,66.8,8,0.6,274,20.5,7,0.5,154,11.5,145,10.9,377,28.3,1159,86.9,0.115442279,0.005997002,0.205397301,0.667916042,0.005247376,0.902141432,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K179,20,K,Brooklyn,P.S. 179 Kensington,2017-18,884,36,143,151,134,144,133,143,0,0,0,0,0,0,0,440,49.8,444,50.2,484,54.8,35,4,213,24.1,13,1.5,139,15.7,146,16.5,412,46.6,761,86.1,0.157239819,0.03959276,0.240950226,0.547511312,0.014705882,1.153509408,0,0,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K180,20,K,Brooklyn,The SEEALL Academy,2017-18,1136,16,124,115,104,108,95,82,158,159,175,0,0,0,0,528,46.5,608,53.5,518,45.6,9,0.8,310,27.3,15,1.3,284,25,172,15.1,345,30.4,999,87.9,0.25,0.007922535,0.272887324,0.455985916,0.013204225,1.1545212,0,1,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K185,20,K,Brooklyn,P.S. 185 Walter Kassenbrock,2017-18,652,0,116,115,107,114,89,111,0,0,0,0,0,0,0,331,50.8,321,49.2,51,7.8,8,1.2,114,17.5,22,3.4,457,70.1,93,14.3,46,7.1,260,39.9,0.700920245,0.012269939,0.174846626,0.078220859,0.033742331,0.921657282,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K186,20,K,Brooklyn,P.S. 186 Dr. Irving A Gladstone,2017-18,1032,0,201,180,159,195,152,145,0,0,0,0,0,0,0,496,48.1,536,51.9,416,40.3,2,0.2,283,27.4,14,1.4,317,30.7,176,17.1,366,35.5,753,73,0.307170543,0.001937985,0.274224806,0.403100775,0.013565892,1.154049005,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K187,20,K,Brooklyn,The Christa McAuliffe School\I.S. 187,2017-18,873,0,0,0,0,0,0,0,333,266,274,0,0,0,0,457,52.3,416,47.7,589,67.5,11,1.3,59,6.8,5,0.6,209,23.9,99,11.3,29,3.3,574,65.8,0.239404353,0.012600229,0.067583047,0.674684994,0.005727377,0.874524757,0,1,0,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K192,20,K,Brooklyn,P.S. 192 - The Magnet School for Math and Science,2017-18,677,31,101,66,79,85,57,61,63,67,67,0,0,0,0,355,52.4,322,47.6,147,21.7,12,1.8,319,47.1,5,0.7,194,28.7,141,20.8,215,31.8,577,85.2,0.286558346,0.017725259,0.471196455,0.217134417,0.007385524,1.15205812,0,1,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K200,20,K,Brooklyn,P.S. 200 Benson School,2017-18,1316,20,251,229,217,200,200,199,0,0,0,0,0,0,0,633,48.1,683,51.9,452,34.3,9,0.7,265,20.1,20,1.5,570,43.3,167,12.7,404,30.7,1085,82.4,0.433130699,0.006838906,0.201367781,0.343465046,0.015197568,1.149893798,0,0,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K201,20,K,Brooklyn,J.H.S. 201 The Dyker Heights,2017-18,1584,0,0,0,0,0,0,0,552,508,524,0,0,0,0,720,45.5,864,54.5,821,51.8,9,0.6,244,15.4,9,0.6,501,31.6,213,13.4,142,9,1193,75.3,0.316287879,0.005681818,0.154040404,0.518308081,0.005681818,1.051598586,0,1,0,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K204,20,K,Brooklyn,P.S. 204 Vince Lombardi,2017-18,1178,35,200,191,173,195,195,189,0,0,0,0,0,0,0,562,47.7,616,52.3,626,53.1,4,0.3,217,18.4,8,0.7,323,27.4,161,13.7,197,16.7,909,77.2,0.274193548,0.003395586,0.184210526,0.531409168,0.006791172,1.0555857,0,0,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K205,20,K,Brooklyn,P.S. 205 Clarion,2017-18,1278,54,203,193,207,227,193,201,0,0,0,0,0,0,0,629,49.2,649,50.8,756,59.2,13,1,253,19.8,2,0.2,254,19.9,199,15.6,332,26,855,66.9,0.198748044,0.010172144,0.197965571,0.591549296,0.001564945,1.009107691,0,0,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K220,20,K,Brooklyn,J.H.S. 220 John J. Pershing,2017-18,1520,0,0,0,0,0,0,0,520,473,527,0,0,0,0,713,46.9,807,53.1,798,52.5,19,1.3,637,41.9,2,0.1,64,4.2,224,14.7,514,33.8,1308,86.1,0.042105263,0.0125,0.419078947,0.525,0.00131579,0.89963398,0,1,0,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K223,20,K,Brooklyn,J.H.S. 223 The Montauk,2017-18,950,0,0,0,0,0,0,0,286,341,323,0,0,0,0,442,46.5,508,53.5,590,62.1,17,1.8,248,26.1,5,0.5,90,9.5,140,14.7,319,33.6,926,97.5,0.094736842,0.017894737,0.261052632,0.621052632,0.005263158,0.969306919,0,1,0,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K227,20,K,Brooklyn,J.H.S. 227 Edward B. Shallow,2017-18,1506,0,0,0,0,0,0,0,551,496,459,0,0,0,0,686,45.6,820,54.4,900,59.8,8,0.5,399,26.5,7,0.5,192,12.7,213,14.1,417,27.7,1387,92.1,0.12749004,0.005312085,0.264940239,0.597609562,0.004648074,0.974950186,0,1,0,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K229,20,K,Brooklyn,P.S. 229 Dyker,2017-18,1249,32,142,147,131,128,153,144,129,115,128,0,0,0,0,616,49.3,633,50.7,743,59.5,18,1.4,150,12,14,1.1,324,25.9,176,14.1,149,11.9,743,59.5,0.259407526,0.014411529,0.120096077,0.594875901,0.011208967,1.024992947,0,1,1,1,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K247,20,K,Brooklyn,P.S. 247 Brooklyn,2017-18,873,0,142,146,146,162,139,138,0,0,0,0,0,0,0,446,51.1,427,48.9,442,50.6,3,0.3,113,12.9,5,0.6,310,35.5,150,17.2,252,28.9,574,65.8,0.355097365,0.003436426,0.129438717,0.506300115,0.005727377,1.025962784,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,2
20K259,20,K,Brooklyn,J.H.S. 259 William Mckinley,2017-18,1852,0,0,0,0,0,0,0,642,630,580,0,0,0,0,859,46.4,993,53.6,822,44.4,23,1.2,373,20.1,12,0.6,622,33.6,223,12,243,13.1,1490,80.5,0.335853132,0.012419007,0.201403888,0.443844492,0.006479482,1.136859785,0,1,0,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K264,20,K,Brooklyn,P.S. 264 Bay Ridge Elementary School For The Arts,2017-18,480,0,78,77,78,88,79,80,0,0,0,0,0,0,0,245,51,235,49,58,12.1,14,2.9,157,32.7,7,1.5,244,50.8,109,22.7,60,12.5,327,68.1,0.508333333,0.029166667,0.327083333,0.120833333,0.014583333,1.129591298,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
20K310,20,K,Brooklyn,The School For Future Leaders,2017-18,409,0,78,56,58,57,77,83,0,0,0,0,0,0,0,205,50.1,204,49.9,352,86.1,0,0,31,7.6,1,0.2,25,6.1,44,10.8,187,45.7,390,95.4,0.061124694,0,0.075794621,0.860635697,0.002444988,0.510234294,0,0,1,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,3
20K445,20,K,Brooklyn,New Utrecht High School,2017-18,3563,0,0,0,0,0,0,0,0,0,0,1072,897,763,831,1537,43.1,2026,56.9,1432,40.2,113,3.2,1062,29.8,47,1.3,909,25.5,592,16.6,750,21,2811,78.9,0.255122088,0.031714847,0.29806343,0.401908504,0.013191131,1.242183654,1,0,0,0,12994,1492,13701,559,22490,51236,0.253610742,0.02912015,0.267409634,0.438949176,0.010910297,1.21433856,4180,40563,10.3,1
